0.791906,0.003479
1.624816,0.008908
2.457971,0.015411
3.290867,0.022579
3.989117,0.042741
3.998674,0.314334
4.006563,1.146730
4.008406,1.979714
4.009519,2.813032
4.010445,3.646124
3.994429,3.996003
3.430332,4.002131
2.597718,4.012868
1.765134,4.024299
0.932327,4.035800
0.099795,4.047089
-0.008221,4.026715
0.006871,3.307328
0.019268,2.474672
0.029128,1.642007
0.037879,0.809079
